SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
2114,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,04-08-2026 21:00,0.5
2115,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,04-08-2026 22:00,0.5
2116,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,04-08-2026 23:00,0.5
2117,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 00:00,0.5
2118,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 01:00,0.5
2119,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 02:00,0.5
2120,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 03:00,0.5
2121,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 04:00,0.5
2122,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 05:00,0.5
2123,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 06:00,0.5
2124,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 07:00,0.5
2125,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 08:00,0.5
2126,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 09:00,0.5
2127,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 10:00,0.5
2128,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 11:00,0.5
2129,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 12:00,0.5
2130,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 13:00,0.5
2131,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 15:00,0.5
2132,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 16:00,0.5
2133,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 17:00,1
2134,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 18:00,0.5
2135,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 19:00,0.5
2136,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 20:00,0.5
2137,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 21:00,0.5
2138,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 22:00,0.5
2139,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,05-08-2026 23:00,0.5
2140,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 00:00,0.5
2141,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 01:00,0.5
2142,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 02:00,0.5
2143,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 03:00,0.5
2144,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 04:00,0.5
2145,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 05:00,0.5
2146,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 06:00,0.5
2147,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 08:00,0.5
2148,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 09:00,0.5
2149,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 10:00,0.5
2150,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 11:00,0.5
2151,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 12:00,0.5
2152,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 13:00,0.5
2153,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 14:00,0.5
2154,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 16:00,0.5
2155,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 17:00,0.5
2156,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 18:00,0.5
2157,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 19:00,0.5
2158,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 21:00,0.5
2159,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,06-08-2026 22:00,0.5
2160,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 00:00,0.5
2161,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 02:00,0.5
2162,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 03:00,0.5
2163,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 05:00,0.5
2164,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 06:00,0.5
2165,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 07:00,0.5
2166,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 09:00,0.5
2167,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 10:00,0.5
2168,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 11:00,0.5
2169,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 13:00,0.5
2170,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 14:00,0.5
2171,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 15:00,0.5
2172,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 17:00,0.5
2173,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 18:00,0.5
2174,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 20:00,0.5
2175,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 21:00,0.5
2176,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,07-08-2026 23:00,0.5
2177,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 00:00,0.5
2178,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 02:00,0.5
2179,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 03:00,0.5
2180,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 04:00,0.5
2181,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 06:00,0.5
2182,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 07:00,0.5
2183,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 08:00,0.5
2184,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 10:00,0.5
2185,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 11:00,0.5
2186,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 12:00,0.5
2187,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 14:00,0.5
2188,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 15:00,0.5
2189,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 17:00,0.5
2190,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 18:00,0.5
2191,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 19:00,0.5
2192,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 21:00,0.5
2193,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 22:00,0.5
2194,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,08-08-2026 23:00,0.5
2195,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 01:00,0.5
2196,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 02:00,0.5
2197,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 04:00,0.5
2198,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 06:00,0.5
2199,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 07:00,0.5
2200,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 09:00,0.5
2201,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 10:00,0.5
2202,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 12:00,0.5
2203,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 13:00,0.5
2204,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 15:00,0.5
2205,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 17:00,0.5
2206,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 18:00,0.5
2207,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 20:00,0.5
2208,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 21:00,0.5
2209,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,09-08-2026 23:00,0.5
2210,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 01:00,0.5
2211,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 03:00,0.5
2212,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 05:00,0.5
2213,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 07:00,0.5
2214,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 09:00,0.5
2215,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 11:00,0.5
2216,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 13:00,0.5
2217,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 15:00,0.5
2218,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 17:00,0.5
2219,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 19:00,0.5
2220,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 21:00,0.5
2221,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,10-08-2026 23:00,0.5
2222,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 01:00,0.5
2223,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 04:00,0.5
2224,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 06:00,0.5
2225,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 09:00,0.5
2226,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 11:00,0.5
2227,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 14:00,0.5
2228,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 17:00,0.5
2229,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 18:00,0.5
2230,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 19:00,0.5
2231,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 21:00,0.5
2232,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,11-08-2026 22:00,0.5
2233,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 00:00,0.5
2234,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 01:00,0.5
2235,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 03:00,0.5
2236,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 05:00,0.5
2237,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 07:00,0.5
2238,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 09:00,0.5
2239,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 10:00,0.5
2240,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 12:00,0.5
2241,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 13:00,0.5
2242,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 15:00,0.5
2243,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 16:00,0.5
2244,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 18:00,0.5
2245,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 20:00,0.5
2246,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,12-08-2026 22:00,0.5
2247,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 00:00,0.5
2248,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 02:00,0.5
2249,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 04:00,0.5
2250,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 06:00,0.5
2251,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 07:00,0.5
2252,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 09:00,0.5
2253,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 11:00,0.5
2254,Jalleru @ Doramamidi,Andhra Pradesh SW,28,Andhra Pradesh,523,WEST GODAVARI,-,-,-,-,-,-,-,-,-,17.29000000,81.35000000,13-08-2026 12:00,0.5
