osm_way_id,asset_code,anchor_asset_code,source_name,display_name,normalized_name,structure_key,bridge_type,bridge_tag,highway,railway,ref,length_m_derived,width_m_reported,lanes_reported,material_reported,start_year_reported,latitude,longitude,is_named,identity_status,geometry_source,source_dataset,source_relation,render_width_m,render_width_basis,verified_pier_count,pier_count_status,digital_twin_strategy,rendering_estimated
1422947111,AP_BR_OSM_W1422947111,,,Unnamed Road Bridge - OSM 1422947111,,OSM_WAY::1422947111,ROAD,yes,unclassified,,,6.51,,,,,15.87120005,77.82426125,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422947124,AP_BR_OSM_W1422947124,,,Unnamed Road Bridge - OSM 1422947124,,OSM_WAY::1422947124,ROAD,yes,unclassified,,,29.54,,,,,15.7404084,77.77237615,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422947125,AP_BR_OSM_W1422947125,,,Unnamed Road Bridge - OSM 1422947125,,OSM_WAY::1422947125,ROAD,yes,unclassified,,,27.55,,,,,15.740605949999999,77.77253415,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950828,AP_BR_OSM_W1422950828,,,Unnamed Road Bridge - OSM 1422950828,,OSM_WAY::1422950828,ROAD,yes,residential,,,20.14,,,,,15.7427756,77.774955,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950831,AP_BR_OSM_W1422950831,,,Unnamed Road Bridge - OSM 1422950831,,OSM_WAY::1422950831,ROAD,yes,residential,,,15.07,,,,,15.72917005,77.79747624999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950835,AP_BR_OSM_W1422950835,,,Unnamed Road Bridge - OSM 1422950835,,OSM_WAY::1422950835,ROAD,yes,unclassified,,,21.48,,,,,15.7213065,77.81118955,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950842,AP_BR_OSM_W1422950842,,,Unnamed Road Bridge - OSM 1422950842,,OSM_WAY::1422950842,ROAD,yes,unclassified,,,29.43,,,,,15.69196105,77.8122079,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950844,AP_BR_OSM_W1422950844,,,Unnamed Road Bridge - OSM 1422950844,,OSM_WAY::1422950844,ROAD,yes,unclassified,,,49.95,,,,,15.69143925,77.81513340000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950846,AP_BR_OSM_W1422950846,,,Unnamed Road Bridge - OSM 1422950846,,OSM_WAY::1422950846,ROAD,yes,unclassified,,,49.96,,,,,15.69176685,77.81326755,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950850,AP_BR_OSM_W1422950850,,,Unnamed Road Bridge - OSM 1422950850,,OSM_WAY::1422950850,ROAD,yes,unclassified,,,50.02,,,,,15.70774755,77.78124935,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950853,AP_BR_OSM_W1422950853,,,Unnamed Road Bridge - OSM 1422950853,,OSM_WAY::1422950853,ROAD,yes,unclassified,,,32.01,,,,,15.7061978,77.74054035,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950855,AP_BR_OSM_W1422950855,,,Unnamed Road Bridge - OSM 1422950855,,OSM_WAY::1422950855,ROAD,yes,tertiary,,,25.94,,,,,15.715496349999999,77.64046525,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950882,AP_BR_OSM_W1422950882,,,Unnamed Road Bridge - OSM 1422950882,,OSM_WAY::1422950882,ROAD,yes,unclassified,,,29.16,,,,,15.70719,77.82042355,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422950885,AP_BR_OSM_W1422950885,,,Unnamed Road Bridge - OSM 1422950885,,OSM_WAY::1422950885,ROAD,yes,tertiary,,,18.94,,,,,15.74938315,77.8107651,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422963772,AP_BR_OSM_W1422963772,,,Unnamed Road Bridge - OSM 1422963772,,OSM_WAY::1422963772,ROAD,yes,unclassified,,,20.97,,,,,15.7387332,77.8041842,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422963782,AP_BR_OSM_W1422963782,,,Unnamed Road Bridge - OSM 1422963782,,OSM_WAY::1422963782,ROAD,yes,unclassified,,,24.31,,,,,15.784427999999998,77.8481591,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422963791,AP_BR_OSM_W1422963791,,,Unnamed Road Bridge - OSM 1422963791,,OSM_WAY::1422963791,ROAD,yes,tertiary,,,38.71,,,,,15.65067905,77.7266794,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964231,AP_BR_OSM_W1422964231,,,Unnamed Road Bridge - OSM 1422964231,,OSM_WAY::1422964231,ROAD,yes,unclassified,,,25.04,,,,,18.4064738,84.0467013,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964240,AP_BR_OSM_W1422964240,,,Unnamed Road Bridge - OSM 1422964240,,OSM_WAY::1422964240,ROAD,yes,unclassified,,,24.03,,,,,18.40571555,84.04581605,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964251,AP_BR_OSM_W1422964251,,,Unnamed Road Bridge - OSM 1422964251,,OSM_WAY::1422964251,ROAD,yes,unclassified,,,17.09,,,,,18.41349755,84.05052755,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964271,AP_BR_OSM_W1422964271,,,Unnamed Road Bridge - OSM 1422964271,,OSM_WAY::1422964271,ROAD,yes,unclassified,,,28.34,,,,,18.428656599999997,84.04864275,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964274,AP_BR_OSM_W1422964274,,,Unnamed Road Bridge - OSM 1422964274,,OSM_WAY::1422964274,ROAD,yes,unclassified,,,20.82,,,,,18.42681455,84.0524928,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964277,AP_BR_OSM_W1422964277,,,Unnamed Road Bridge - OSM 1422964277,,OSM_WAY::1422964277,ROAD,yes,unclassified,,,26.17,,,,,18.434954349999998,84.04710385,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964282,AP_BR_OSM_W1422964282,,,Unnamed Road Bridge - OSM 1422964282,,OSM_WAY::1422964282,ROAD,yes,unclassified,,,19.79,,,,,18.44748715,84.04501855000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964284,AP_BR_OSM_W1422964284,,,Unnamed Road Bridge - OSM 1422964284,,OSM_WAY::1422964284,ROAD,yes,unclassified,,,20.87,,,,,18.4387419,84.04685785000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964290,AP_BR_OSM_W1422964290,,,Unnamed Road Bridge - OSM 1422964290,,OSM_WAY::1422964290,ROAD,yes,unclassified,,,19.37,,,,,18.4514493,84.04420114999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422964293,AP_BR_OSM_W1422964293,,,Unnamed Road Bridge - OSM 1422964293,,OSM_WAY::1422964293,ROAD,yes,unclassified,,,24.71,,,,,18.452178000000004,84.04399355,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422983564,AP_BR_OSM_W1422983564,,,Unnamed Road Bridge - OSM 1422983564,,OSM_WAY::1422983564,ROAD,yes,primary,,,22.15,,,,,16.0497746,80.5206719,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422992619,AP_BR_OSM_W1422992619,,,Unnamed Road Bridge - OSM 1422992619,,OSM_WAY::1422992619,ROAD,yes,unclassified,,,8.22,,,,,15.719650300000001,77.9012252,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422992623,AP_BR_OSM_W1422992623,,,Unnamed Road Bridge - OSM 1422992623,,OSM_WAY::1422992623,ROAD,yes,unclassified,,,40.72,,,,,15.731496700000001,77.91326005,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422992625,AP_BR_OSM_W1422992625,,,Unnamed Road Bridge - OSM 1422992625,,OSM_WAY::1422992625,ROAD,yes,unclassified,,,43.44,,,,,15.732022149999999,77.9273331,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422992634,AP_BR_OSM_W1422992634,,,Unnamed Road Bridge - OSM 1422992634,,OSM_WAY::1422992634,ROAD,yes,unclassified,,,50.12,,,,,15.6446607,77.9350695,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422992636,AP_BR_OSM_W1422992636,,,Unnamed Road Bridge - OSM 1422992636,,OSM_WAY::1422992636,ROAD,yes,unclassified,,,29.52,,,,,15.64010455,77.9354075,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422992638,AP_BR_OSM_W1422992638,,,Unnamed Road Bridge - OSM 1422992638,,OSM_WAY::1422992638,ROAD,yes,unclassified,,,50.1,,,,,15.6434076,77.93516249999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422992641,AP_BR_OSM_W1422992641,,,Unnamed Road Bridge - OSM 1422992641,,OSM_WAY::1422992641,ROAD,yes,unclassified,,,22.06,,,,,15.6614531,77.9400407,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422996587,AP_BR_OSM_W1422996587,,,Unnamed Road Bridge - OSM 1422996587,,OSM_WAY::1422996587,ROAD,yes,unclassified,,,20.59,,,,,15.63400245,77.933616,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1422996590,AP_BR_OSM_W1422996590,,,Unnamed Road Bridge - OSM 1422996590,,REF::mdr073::ROAD,ROAD,yes,secondary,,MDR073,32.78,,,,,15.5885994,77.91388724999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423005663,AP_BR_OSM_W1423005663,,,Unnamed Road Bridge - OSM 1423005663,,OSM_WAY::1423005663,ROAD,yes,unclassified,,,21.27,,,,,18.46073305,84.0507426,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423005671,AP_BR_OSM_W1423005671,,,Unnamed Road Bridge - OSM 1423005671,,OSM_WAY::1423005671,ROAD,yes,unclassified,,,23.59,,,,,18.4694633,84.05433070000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020097,AP_BR_OSM_W1423020097,,,Unnamed Road Bridge - OSM 1423020097,,OSM_WAY::1423020097,ROAD,yes,unclassified,,,18.57,,,,,18.4310467,84.06309490000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020103,AP_BR_OSM_W1423020103,,,Unnamed Road Bridge - OSM 1423020103,,OSM_WAY::1423020103,ROAD,yes,unclassified,,,15.0,,,,,18.415506299999997,84.04949225,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020106,AP_BR_OSM_W1423020106,,,Unnamed Road Bridge - OSM 1423020106,,OSM_WAY::1423020106,ROAD,yes,unclassified,,,15.12,,,,,18.416617799999997,84.04992659999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020109,AP_BR_OSM_W1423020109,,,Unnamed Road Bridge - OSM 1423020109,,OSM_WAY::1423020109,ROAD,yes,unclassified,,,11.91,,,,,18.41723915,84.05016085,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020111,AP_BR_OSM_W1423020111,,,Unnamed Road Bridge - OSM 1423020111,,OSM_WAY::1423020111,ROAD,yes,unclassified,,,16.79,,,,,18.4192405,84.05106774999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020114,AP_BR_OSM_W1423020114,,,Unnamed Road Bridge - OSM 1423020114,,OSM_WAY::1423020114,ROAD,yes,unclassified,,,14.32,,,,,18.42118875,84.0519631,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020126,AP_BR_OSM_W1423020126,,,Unnamed Road Bridge - OSM 1423020126,,OSM_WAY::1423020126,ROAD,yes,unclassified,,,13.62,,,,,18.42059985,84.0341457,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020143,AP_BR_OSM_W1423020143,,,Unnamed Road Bridge - OSM 1423020143,,OSM_WAY::1423020143,ROAD,yes,residential,,,21.07,,,,,18.422637549999997,84.03553880000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020146,AP_BR_OSM_W1423020146,,,Unnamed Road Bridge - OSM 1423020146,,OSM_WAY::1423020146,ROAD,yes,residential,,,27.12,,,,,18.422793,84.03555835,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423020149,AP_BR_OSM_W1423020149,,,Unnamed Road Bridge - OSM 1423020149,,OSM_WAY::1423020149,ROAD,yes,track,,,31.74,,,,,18.419922149999998,84.0289984,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423161850,AP_BR_OSM_W1423161850,,,Unnamed Road Bridge - OSM 1423161850,,REF::mdr0207::ROAD,ROAD,yes,secondary,,MDR0207,23.67,,,,,13.29111745,78.59476335,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423161945,AP_BR_OSM_W1423161945,,,Unnamed Road Bridge - OSM 1423161945,,OSM_WAY::1423161945,ROAD,yes,unclassified,,,15.81,,,,,18.4021506,84.03340305,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423161949,AP_BR_OSM_W1423161949,,,Unnamed Road Bridge - OSM 1423161949,,OSM_WAY::1423161949,ROAD,yes,unclassified,,,19.29,,,,,18.40178425,84.04015509999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423161952,AP_BR_OSM_W1423161952,,,Unnamed Road Bridge - OSM 1423161952,,OSM_WAY::1423161952,ROAD,yes,unclassified,,,18.18,,,,,18.402902750000003,84.04457785,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423162006,AP_BR_OSM_W1423162006,,,Unnamed Road Bridge - OSM 1423162006,,OSM_WAY::1423162006,ROAD,yes,unclassified,,,20.92,,,,,18.48319605,84.01482684999999,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423162009,AP_BR_OSM_W1423162009,,,Unnamed Road Bridge - OSM 1423162009,,OSM_WAY::1423162009,ROAD,yes,residential,,,19.25,,,,,18.48375765,84.01565025,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423162130,AP_BR_OSM_W1423162130,,Punganur - Sankarayalapeta - Baireddipalle Road,Punganur - Sankarayalapeta - Baireddipalle Road,punganur sankarayalapeta baireddipalle road,NAME::punganur sankarayalapeta baireddipalle road::ROAD,ROAD,yes,primary,,SH498,49.2,,,,,13.22842665,78.60819015,True,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423162449,AP_BR_OSM_W1423162449,,,Unnamed Road Bridge - OSM 1423162449,,REF::mdr0205::ROAD,ROAD,yes,secondary,,MDR0205,25.57,,,,,13.23942795,78.5900565,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423172008,AP_BR_OSM_W1423172008,,,Unnamed Road Bridge - OSM 1423172008,,OSM_WAY::1423172008,ROAD,yes,unclassified,,,28.97,,,,,15.52978845,77.82176960000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423172012,AP_BR_OSM_W1423172012,,,Unnamed Road Bridge - OSM 1423172012,,OSM_WAY::1423172012,ROAD,yes,unclassified,,,29.14,,,,,15.54314735,77.82334,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423211387,AP_BR_OSM_W1423211387,,,Unnamed Road Bridge - OSM 1423211387,,OSM_WAY::1423211387,ROAD,yes,unclassified,,,23.3,,,,,18.4902989,84.0794487,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423211389,AP_BR_OSM_W1423211389,,,Unnamed Road Bridge - OSM 1423211389,,OSM_WAY::1423211389,ROAD,yes,unclassified,,,27.16,,,,,18.48844065,84.0898896,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
1423244853,AP_BR_OSM_W1423244853,,,Unnamed Road Bridge - OSM 1423244853,,OSM_WAY::1423244853,ROAD,yes,residential,,,8.29,,,,,15.85083505,78.05580950000001,False,SOURCE_REPORTED,OPENSTREETMAP,GEOFABRIK_SOUTHERN_ZONE_OSM,2022095,7.0,VISUALIZATION_ESTIMATE,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True
