asset_id,osm_way_id,structure_key,bridge_type,actual_length_m,reported_width_m,render_width_m,width_basis,latitude,longitude,actual_geometry,geometry_source,lanes_reported,material_reported,verified_pier_count,pier_count_status,rendering_strategy,rendering_estimated,profile_version,updated_at
19564,1426353426,OSM_WAY::1426353426,ROAD,43.93,,7.0,VISUALIZATION_ESTIMATE,15.089979249999999,78.38922325,"{""type"": ""LineString"", ""coordinates"": [[78.3893204, 15.0901531], [78.3891261, 15.0898054]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19565,1426353444,OSM_WAY::1426353444,ROAD,28.31,,7.0,VISUALIZATION_ESTIMATE,15.1354872,78.47677385,"{""type"": ""LineString"", ""coordinates"": [[78.4766566, 15.1354289], [78.4768911, 15.1355455]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19566,1426353448,NAME::dornipadu road::ROAD,ROAD,18.89,,7.0,VISUALIZATION_ESTIMATE,15.1865575,78.4609863,"{""type"": ""LineString"", ""coordinates"": [[78.4610716, 15.1865784], [78.460901, 15.1865366]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19567,1426360045,NAME::koilkuntla allagadda road::ROAD,ROAD,32.93,,7.0,VISUALIZATION_ESTIMATE,15.2053149,78.46110826666667,"{""type"": ""LineString"", ""coordinates"": [[78.461263, 15.2052222], [78.4610595, 15.2053441], [78.4610023, 15.2053784]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19568,1426367134,REF::mdr028::ROAD,ROAD,9.23,,7.0,VISUALIZATION_ESTIMATE,15.30164135,78.45221105,"{""type"": ""LineString"", ""coordinates"": [[78.4521934, 15.3016035], [78.4522287, 15.3016792]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19569,1426367148,OSM_WAY::1426367148,ROAD,9.02,,7.0,VISUALIZATION_ESTIMATE,15.363301750000002,78.5338623,"{""type"": ""LineString"", ""coordinates"": [[78.5338238, 15.3632854], [78.5339008, 15.3633181]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19570,1426367152,OSM_WAY::1426367152,ROAD,13.86,,7.0,VISUALIZATION_ESTIMATE,15.35561985,78.54221335,"{""type"": ""LineString"", ""coordinates"": [[78.5421531, 15.3555973], [78.5422736, 15.3556424]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19571,1426367153,OSM_WAY::1426367153,ROAD,32.38,,7.0,VISUALIZATION_ESTIMATE,15.3557572,78.542621,"{""type"": ""LineString"", ""coordinates"": [[78.5424756, 15.355718], [78.5427664, 15.3557964]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19572,1426367158,OSM_WAY::1426367158,ROAD,43.52,,7.0,VISUALIZATION_ESTIMATE,15.3505955,78.54320680000001,"{""type"": ""LineString"", ""coordinates"": [[78.5430077, 15.3505576], [78.5434059, 15.3506334]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19573,1426367167,OSM_WAY::1426367167,ROAD,18.18,,7.0,VISUALIZATION_ESTIMATE,15.3689703,78.5438784,"{""type"": ""LineString"", ""coordinates"": [[78.543796, 15.3689511], [78.5439608, 15.3689895]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19574,1426367170,OSM_WAY::1426367170,ROAD,50.11,,7.0,VISUALIZATION_ESTIMATE,15.3957032,78.6355176,"{""type"": ""LineString"", ""coordinates"": [[78.6354701, 15.3959238], [78.6355651, 15.3954826]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19575,1426560594,OSM_WAY::1426560594,ROAD,9.61,,7.0,VISUALIZATION_ESTIMATE,18.3145271,83.1370187,"{""type"": ""LineString"", ""coordinates"": [[83.1369748, 18.3145157], [83.1370626, 18.3145385]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19576,1426560598,OSM_WAY::1426560598,ROAD,9.11,,7.0,VISUALIZATION_ESTIMATE,18.3213379,83.12470855000001,"{""type"": ""LineString"", ""coordinates"": [[83.1246654, 18.3213375], [83.1247517, 18.3213383]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19577,1426572553,REF::mdr0189::ROAD,ROAD,27.46,,7.0,VISUALIZATION_ESTIMATE,15.2892641,78.5606686,"{""type"": ""LineString"", ""coordinates"": [[78.5607218, 15.2891518], [78.5606154, 15.2893764]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19578,1426576073,OSM_WAY::1426576073,ROAD,29.32,,7.0,VISUALIZATION_ESTIMATE,15.3657819,78.58081145,"{""type"": ""LineString"", ""coordinates"": [[78.5807269, 15.3656783], [78.580896, 15.3658855]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19579,1426576075,OSM_WAY::1426576075,ROAD,24.36,,7.0,VISUALIZATION_ESTIMATE,15.36521765,78.58099805,"{""type"": ""LineString"", ""coordinates"": [[78.5811107, 15.3652036], [78.5808854, 15.3652317]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19580,1426576079,OSM_WAY::1426576079,ROAD,31.47,,7.0,VISUALIZATION_ESTIMATE,15.3794931,78.58252565000001,"{""type"": ""LineString"", ""coordinates"": [[78.582379, 15.3794876], [78.5826723, 15.3794986]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19581,1426576082,OSM_WAY::1426576082,ROAD,30.8,,7.0,VISUALIZATION_ESTIMATE,15.338502250000001,78.54277395,"{""type"": ""LineString"", ""coordinates"": [[78.5428779, 15.3385978], [78.54267, 15.3384067]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19582,1426579522,OSM_WAY::1426579522,ROAD,29.02,,7.0,VISUALIZATION_ESTIMATE,15.2998322,78.63479135,"{""type"": ""LineString"", ""coordinates"": [[78.6346594, 15.2998609], [78.6349233, 15.2998035]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19583,1426579526,OSM_WAY::1426579526,ROAD,11.77,,7.0,VISUALIZATION_ESTIMATE,15.3247496,78.60356665,"{""type"": ""LineString"", ""coordinates"": [[78.6035143, 15.3247654], [78.603619, 15.3247338]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19584,1426579528,NAME::chagalamarri rudravaram mahadevapuram road::ROAD,ROAD,9.13,,7.0,VISUALIZATION_ESTIMATE,15.318144400000001,78.59377685,"{""type"": ""LineString"", ""coordinates"": [[78.5937699, 15.3181039], [78.5937838, 15.3181849]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19585,1426579534,OSM_WAY::1426579534,ROAD,32.12,,7.0,VISUALIZATION_ESTIMATE,15.3136084,78.58298685,"{""type"": ""LineString"", ""coordinates"": [[78.5831021, 15.3135162], [78.5828716, 15.3137006]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19586,1426579537,OSM_WAY::1426579537,ROAD,43.71,,7.0,VISUALIZATION_ESTIMATE,15.307885899999999,78.57920255,"{""type"": ""LineString"", ""coordinates"": [[78.5793914, 15.3078121], [78.5790137, 15.3079597]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19587,1426584742,OSM_WAY::1426584742,ROAD,9.79,,7.0,VISUALIZATION_ESTIMATE,15.205154700000001,78.3653869,"{""type"": ""LineString"", ""coordinates"": [[78.3653887, 15.2051107], [78.3653851, 15.2051987]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19588,1426584747,NAME::koilkuntla allagadda road::ROAD,ROAD,9.41,,7.0,VISUALIZATION_ESTIMATE,15.2171543,78.37157239999999,"{""type"": ""LineString"", ""coordinates"": [[78.3716152, 15.217145], [78.3715296, 15.2171636]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19589,1426589747,OSM_WAY::1426589747,ROAD,9.03,,7.0,VISUALIZATION_ESTIMATE,15.20906765,78.36821695,"{""type"": ""LineString"", ""coordinates"": [[78.3682288, 15.2090287], [78.3682051, 15.2091066]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19590,1426589758,NAME::harivaram road::ROAD,ROAD,49.95,,7.0,VISUALIZATION_ESTIMATE,15.1606734,78.357688,"{""type"": ""LineString"", ""coordinates"": [[78.3579141, 15.1606203], [78.3574619, 15.1607265]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19591,1426589777,REF::mdr0215::ROAD,ROAD,43.57,,7.0,VISUALIZATION_ESTIMATE,15.13957845,78.30634695,"{""type"": ""LineString"", ""coordinates"": [[78.3063083, 15.1397708], [78.3063856, 15.1393861]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19592,1426613204,OSM_WAY::1426613204,ROAD,25.46,,7.0,VISUALIZATION_ESTIMATE,13.71187635,80.21961375000001,"{""type"": ""LineString"", ""coordinates"": [[80.2197299, 13.7118569], [80.2194976, 13.7118958]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19593,1426760019,OSM_WAY::1426760019,ROAD,49.94,,7.0,VISUALIZATION_ESTIMATE,15.248569100000001,78.26845905,"{""type"": ""LineString"", ""coordinates"": [[78.2686917, 15.2485763], [78.2682264, 15.2485619]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19594,1426760022,OSM_WAY::1426760022,ROAD,23.64,,7.0,VISUALIZATION_ESTIMATE,15.2343105,78.29262405,"{""type"": ""LineString"", ""coordinates"": [[78.2927337, 15.2343206], [78.2925144, 15.2343004]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19595,1426760029,OSM_WAY::1426760029,ROAD,24.89,,7.0,VISUALIZATION_ESTIMATE,15.22275685,78.29406475,"{""type"": ""LineString"", ""coordinates"": [[78.2941576, 15.2228239], [78.2939719, 15.2226898]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19596,1426760035,OSM_WAY::1426760035,ROAD,24.17,,7.0,VISUALIZATION_ESTIMATE,15.18550145,78.30800055,"{""type"": ""LineString"", ""coordinates"": [[78.3078991, 15.1854543], [78.308102, 15.1855486]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19597,1426760045,REF::mdr0128::ROAD,ROAD,50.11,,7.0,VISUALIZATION_ESTIMATE,15.279592449999999,78.26204475,"{""type"": ""LineString"", ""coordinates"": [[78.2620148, 15.279369], [78.2620747, 15.2798159]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19598,1426760051,OSM_WAY::1426760051,ROAD,20.17,,7.0,VISUALIZATION_ESTIMATE,15.2418202,78.28268299999999,"{""type"": ""LineString"", ""coordinates"": [[78.2827255, 15.2419011], [78.2826405, 15.2417393]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19599,1426760054,OSM_WAY::1426760054,ROAD,36.07,,7.0,VISUALIZATION_ESTIMATE,15.243526450000001,78.3028218,"{""type"": ""LineString"", ""coordinates"": [[78.3026671, 15.243463], [78.3029765, 15.2435899]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19600,1426760056,OSM_WAY::1426760056,ROAD,50.1,,7.0,VISUALIZATION_ESTIMATE,15.2487231,78.2989927,"{""type"": ""LineString"", ""coordinates"": [[78.2989339, 15.2489411], [78.2990515, 15.2485051]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19601,1426760057,OSM_WAY::1426760057,ROAD,50.09,,7.0,VISUALIZATION_ESTIMATE,15.249542550000001,78.29874865,"{""type"": ""LineString"", ""coordinates"": [[78.2986795, 15.2497577], [78.2988178, 15.2493274]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19602,1426760058,OSM_WAY::1426760058,ROAD,49.99,,7.0,VISUALIZATION_ESTIMATE,15.2482173,78.2993151,"{""type"": ""LineString"", ""coordinates"": [[78.2991164, 15.2483347], [78.2995138, 15.2480999]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19603,1426760063,OSM_WAY::1426760063,ROAD,38.46,,7.0,VISUALIZATION_ESTIMATE,15.2535782,78.29687,"{""type"": ""LineString"", ""coordinates"": [[78.2970492, 15.2535735], [78.2966908, 15.2535829]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19604,1426760083,OSM_WAY::1426760083,ROAD,30.57,,7.0,VISUALIZATION_ESTIMATE,15.28025955,78.2610399,"{""type"": ""LineString"", ""coordinates"": [[78.261165, 15.2803254], [78.2609148, 15.2801937]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19605,1426763995,OSM_WAY::1426763995,ROAD,9.05,,7.0,VISUALIZATION_ESTIMATE,15.16000545,78.17565625,"{""type"": ""LineString"", ""coordinates"": [[78.1756253, 15.1600331], [78.1756872, 15.1599778]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19606,1426764000,OSM_WAY::1426764000,ROAD,22.85,,7.0,VISUALIZATION_ESTIMATE,15.15479595,78.1447794,"{""type"": ""LineString"", ""coordinates"": [[78.1447159, 15.1547135], [78.1448429, 15.1548784]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19607,1426764002,OSM_WAY::1426764002,ROAD,29.05,,7.0,VISUALIZATION_ESTIMATE,15.1356935,78.13165620000001,"{""type"": ""LineString"", ""coordinates"": [[78.1317616, 15.1357754], [78.1315508, 15.1356116]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19608,1426764009,OSM_WAY::1426764009,ROAD,29.11,,7.0,VISUALIZATION_ESTIMATE,15.1476358,78.1188437,"{""type"": ""LineString"", ""coordinates"": [[78.1187386, 15.1475531], [78.1189488, 15.1477185]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19609,1426764014,OSM_WAY::1426764014,ROAD,24.02,,7.0,VISUALIZATION_ESTIMATE,15.1212345,78.15647129999999,"{""type"": ""LineString"", ""coordinates"": [[78.156365, 15.1212008], [78.1565776, 15.1212682]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19610,1426765197,OSM_WAY::1426765197,ROAD,50.0,,7.0,VISUALIZATION_ESTIMATE,15.124608949999999,78.22944995,"{""type"": ""LineString"", ""coordinates"": [[78.229247, 15.1244987], [78.2296529, 15.1247192]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19611,1426765199,OSM_WAY::1426765199,ROAD,30.08,,7.0,VISUALIZATION_ESTIMATE,15.12746735,78.24490235,"{""type"": ""LineString"", ""coordinates"": [[78.244814, 15.1275723], [78.2449907, 15.1273624]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19612,1426765202,OSM_WAY::1426765202,ROAD,18.87,,7.0,VISUALIZATION_ESTIMATE,15.134186199999998,78.28108785,"{""type"": ""LineString"", ""coordinates"": [[78.2810642, 15.1342679], [78.2811115, 15.1341045]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19613,1426765205,OSM_WAY::1426765205,ROAD,50.0,,7.0,VISUALIZATION_ESTIMATE,15.089787050000002,78.2343702,"{""type"": ""LineString"", ""coordinates"": [[78.2345597, 15.0899177], [78.2341807, 15.0896564]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19614,1426765208,OSM_WAY::1426765208,ROAD,17.61,,7.0,VISUALIZATION_ESTIMATE,15.10559475,78.26427915,"{""type"": ""LineString"", ""coordinates"": [[78.2642726, 15.1056737], [78.2642857, 15.1055158]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19615,1426765214,OSM_WAY::1426765214,ROAD,9.12,,7.0,VISUALIZATION_ESTIMATE,15.0982049,78.2631775,"{""type"": ""LineString"", ""coordinates"": [[78.2631806, 15.0982458], [78.2631744, 15.098164]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19616,1426765217,OSM_WAY::1426765217,ROAD,16.65,,7.0,VISUALIZATION_ESTIMATE,15.08234675,78.253124,"{""type"": ""LineString"", ""coordinates"": [[78.2531361, 15.0824207], [78.2531119, 15.0822728]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19617,1426765221,OSM_WAY::1426765221,ROAD,30.95,,7.0,VISUALIZATION_ESTIMATE,15.0987932,78.2498271,"{""type"": ""LineString"", ""coordinates"": [[78.2498319, 15.0989323], [78.2498223, 15.0986541]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19618,1426765224,OSM_WAY::1426765224,ROAD,11.17,,7.0,VISUALIZATION_ESTIMATE,15.10744125,78.2688077,"{""type"": ""LineString"", ""coordinates"": [[78.2688352, 15.1073986], [78.2687802, 15.1074839]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19619,1426765227,OSM_WAY::1426765227,ROAD,29.06,,7.0,VISUALIZATION_ESTIMATE,15.099818249999998,78.25280325,"{""type"": ""LineString"", ""coordinates"": [[78.2527614, 15.0999425], [78.2528451, 15.099694]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19620,1426765230,OSM_WAY::1426765230,ROAD,23.64,,7.0,VISUALIZATION_ESTIMATE,15.08227615,78.25518045,"{""type"": ""LineString"", ""coordinates"": [[78.2551972, 15.0823812], [78.2551637, 15.0821711]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19621,1426765247,OSM_WAY::1426765247,ROAD,9.59,,7.0,VISUALIZATION_ESTIMATE,15.0827135,78.2512812,"{""type"": ""LineString"", ""coordinates"": [[78.2512367, 15.0827173], [78.2513257, 15.0827097]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19622,1426765251,OSM_WAY::1426765251,ROAD,19.39,,7.0,VISUALIZATION_ESTIMATE,15.08582545,78.2397417,"{""type"": ""LineString"", ""coordinates"": [[78.2397802, 15.0859043], [78.2397032, 15.0857466]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19623,1426765254,OSM_WAY::1426765254,ROAD,50.02,,7.0,VISUALIZATION_ESTIMATE,15.09083305,78.230399,"{""type"": ""LineString"", ""coordinates"": [[78.2305729, 15.0906834], [78.2302251, 15.0909827]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19624,1426765256,OSM_WAY::1426765256,ROAD,50.01,,7.0,VISUALIZATION_ESTIMATE,15.09010565,78.23130905,"{""type"": ""LineString"", ""coordinates"": [[78.2314917, 15.0899661], [78.2311264, 15.0902452]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19625,1426765259,OSM_WAY::1426765259,ROAD,9.11,,7.0,VISUALIZATION_ESTIMATE,15.07545665,78.23476055,"{""type"": ""LineString"", ""coordinates"": [[78.234759, 15.0754976], [78.2347621, 15.0754157]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19626,1426765262,OSM_WAY::1426765262,ROAD,9.1,,7.0,VISUALIZATION_ESTIMATE,15.07552485,78.2350592,"{""type"": ""LineString"", ""coordinates"": [[78.2350567, 15.0755657], [78.2350617, 15.075484]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
19627,1426767853,OSM_WAY::1426767853,ROAD,30.81,,7.0,VISUALIZATION_ESTIMATE,15.0241237,78.23778895000001,"{""type"": ""LineString"", ""coordinates"": [[78.2379179, 15.0241844], [78.23766, 15.024063]]}",OPENSTREETMAP,,,,UNKNOWN_DO_NOT_REPORT,REAL_OSM_ALIGNMENT_PROCEDURAL_3D,True,ap_bridge_twin_v1,2026-09-03T14:14:16.563564+00:00
